user_id,item_id,predict_score
2577,3682,3.811945395480357
1019,3712,2.5825499967887358
3913,380,3.6345012221074153
273,1136,4.239900924908324
970,2858,3.786497525019368
1631,2683,3.5448149128585684
4633,2082,4.304755648647477
2185,920,4.285000117297191
601,2386,2.0396584615940725
3163,70,2.989924586212335
4808,1049,3.8095554645809306
1974,1240,4.085406343801779
3207,1387,4.51713722061136
335,3897,3.037488109453376
3391,3949,4.169108237132467
3675,39,3.4499917441919874
3201,3420,4.27450700134032
5953,1411,3.868055628691113
4133,1214,4.811840945335456
1321,3039,3.5786999833299378
5779,1358,4.111138301840713
1769,1230,3.8243276608609635
3999,3494,3.617938392847904
161,1387,4.6663113153790245
1125,1701,3.664465219995414
2116,1835,3.4303565514508643
3646,2532,3.4054424437927757
3693,3254,2.6457255921867393
5717,1208,4.54523227641489
2643,2188,2.494586550075734
3462,1230,4.014948024826398
2854,3260,3.661654858059291
2027,162,3.4422493327895176
1179,2011,2.9956883233930816
6040,247,4.189024790720884
1141,1220,4.1614125926068075
377,3267,3.621005140338516
2670,903,4.295945214646675
4210,1356,4.030257239215848
1451,2347,4.149304328574776
5020,3791,3.4402303723321084
5842,707,3.297896267019082
692,1210,4.361582535528256
3027,2580,4.180689135272079
5153,2262,3.048519899948221
5801,2021,3.183578421467935
5347,1093,3.3283031668223297
2504,2633,3.6474599666002696
3705,806,3.4824188513158356
1491,597,2.4742575009234544
3411,1882,1.0
533,1982,4.341654919198472
1204,3081,4.085832861998723
3687,924,3.8433794934941132
186,2087,4.0777111031230975
4666,3156,2.855147967894221
1181,2921,3.513845877650514
4156,2347,3.999361877788536
4009,2902,2.5557243242262677
1463,2640,3.740062800692453
1374,1394,3.9617963390371758
5080,1732,3.7840096464866204
3585,898,4.302061497502436
2740,2012,3.115713875458714
2302,1616,3.1874355956851312
426,555,3.8824617166925206
739,2000,4.6473193961517865
4040,307,3.8784129024226863
2857,1744,2.7650069206122563
2272,1246,3.9364808272301874
136,22,2.011391909070487
5553,1294,4.143189545919924
3189,761,2.149967618159368
4790,1617,3.7888192021336558
2319,1231,4.313603060016591
4054,940,4.252919732530839
1157,1610,4.629416879345363
4115,1272,4.037845845307877
456,1207,3.892026115954527
3548,1841,2.6079262129258987
5931,3418,3.207968840853307
4057,3754,2.5487435021425595
1984,246,3.8589075516363027
3450,1003,2.853881478717685
1778,953,4.698719272524435
676,3793,3.1065352859310473
1088,2732,4.001411497298901
1029,1374,2.774323538540568
1109,2710,3.4603894582434838
2235,2500,3.5499903337449847
2728,3190,2.070805055147554
1920,1222,3.163287620009447
1147,480,3.4512919267856965
5688,2987,2.6687495504101473
1806,2676,4.277909081782649
495,1242,4.244823462044494
5956,2360,3.9804493657335493
4661,1183,3.565526636519913
1221,3448,4.574136578005033
2018,930,4.568821944059234
17,1284,4.637374890267293
4800,2194,4.063820865220952
1680,1704,3.3177941882832203
1996,2762,4.827260449142466
2627,2455,2.9651922795162013
1288,3476,3.854356208091476
4238,445,2.4591825289921867
3509,1722,3.4393978661200695
5490,553,3.4163588746678126
5329,2137,4.30864070178926
5872,358,3.3450050557944286
2649,1845,3.5551271430488613
3749,2699,3.3208693989751805
2510,2054,3.9432542576871503
1425,2133,3.6523536655688127
945,590,4.038506394302961
3503,1627,3.8248313711271607
1899,2370,3.6137493554200573
1861,19,1.954846386220062
3521,2088,2.53993785885522
5890,3504,4.22213172180163
3639,2795,3.4672230436244504
850,2690,3.463354805672629
5037,339,3.6751545961868604
2969,2490,3.454320915632691
4381,1332,2.503671698145937
1865,2542,4.365456250685733
23,3521,3.032848209213497
457,2439,3.4590117134665115
4386,3071,3.8609184192708605
2621,1015,2.948176461497106
4393,2023,3.789183851068605
3590,1010,3.9548298501295878
2042,1544,3.05785215755544
3610,1253,2.197436907832047
4204,1589,3.920142008152064
871,2997,4.0476417605712065
4044,3685,4.2158810019727335
3346,2186,3.949529781143379
1472,1222,3.7702931695557296
169,3160,2.782375609354947
73,3821,2.451663593196944
4721,2881,3.793069430868362
427,1035,3.750071759892419
451,2324,4.874297179031657
5945,232,4.3413766063337915
2621,3440,1.552488851445833
3566,2028,4.0579822009750846
4736,1320,2.6625512574120878
1399,2395,4.05411156002489
935,3362,3.8571985129337523
5981,1297,2.770307270667314
591,3451,3.7533930840996885
2279,1084,4.305202657788395
1969,765,2.932770642784725
1050,246,3.943208304241665
2419,3743,2.6063886361954256
1321,2349,3.1559747527742346
2985,377,3.476132184797041
3679,1231,4.356871762159246
2457,595,4.104672748305034
5173,3793,4.022535236252756
4356,671,3.696123176110836
3006,1722,4.193946963186535
2110,3354,3.0805451144590306
4651,1649,3.746088074317651
6007,2028,3.2130453520672884
5761,3613,3.488997194216776
2073,1810,4.1740933007312915
5843,2150,3.163306467219094
4488,2647,2.5926503379618024
3540,3638,4.06351964247726
3028,2657,3.176370768350903
4028,2126,2.7159097604125173
1069,3129,3.4825896183392664
1733,2572,3.075510592636656
187,1725,3.7615439005559486
4948,1069,3.265187031608934
3884,380,2.7356247665421147
5070,1250,3.9822275924176163
770,1215,4.4442883424386155
1851,594,3.276967859946829
5953,558,2.6870832992791
2105,2734,3.309652842805186
2844,2427,3.7140092192130476
2222,2469,3.3891444772342276
1496,1258,4.153312552707133
3101,1527,4.740015008277812
949,2987,4.399033692575739
1172,289,3.803119965126857
4562,2650,2.9487766020129356
173,2692,4.038218386444929
3769,1,4.905501052961355
3709,3497,2.595032311005045
2623,1777,3.661110837187485
600,2712,3.299684896836686
4564,1270,3.632079731272829
3171,3655,4.272649130872605
5304,1617,4.032821712284165
4882,1208,4.214743316669838
3888,589,2.699442977060387
5797,2628,2.9707082641340565
2913,909,4.33399449595487
4666,2859,4.090058354755923
1017,3923,2.8567674787647226
1022,2136,2.2456783129833298
2368,1964,4.43775719412712
2621,432,2.66121858011312
3049,1221,4.507757966374225
3681,788,3.801774162909092
5493,2976,3.0365052312738894
1150,1611,3.2859317093596636
5135,2404,2.8642256484262236
3445,1,4.333014615381767
4387,2791,3.5405954205258268
1920,329,3.97654773273843
3777,1270,3.661409155938795
6000,1262,4.343022919283097
2533,236,4.105621622741525
5990,2657,3.3783119805256403
4457,2287,3.739904419522896
3026,410,2.590103730311835
5447,2020,4.196064951700849
4169,2779,4.243208115797407
3012,338,2.0886128426953277
1019,5,1.2547276781314318
1425,2581,3.68673144416081
3999,163,3.1846781338161505
5047,1721,2.930937722408987
3320,762,1.880997844666341
3511,3751,4.0083756973300035
2486,1148,4.289147576229914
2181,11,3.410819190235571
652,1617,3.937029093916696
4303,465,3.3211907431593155
1712,2243,3.0677045447986964
4005,3698,3.836437764851362
4849,1088,4.349417510724046
5675,457,4.5609625404012775
4447,2989,2.5683047412925677
1285,1414,3.991089059317717
2124,1711,3.583677677694813
2232,2267,3.4393678353366646
2451,3654,3.6704033716323257
3171,2159,3.8383388187514087
4064,2365,2.159875841418038
711,923,4.635147633832463
5749,3129,3.9717021340423333
1794,1590,1.6918378670050147
5759,1221,4.476779896913398
3792,710,2.477750923110818
3224,252,3.431852028563722
2172,1136,4.238637243732367
5112,2049,2.5232086377897955
1655,1732,4.117060979924146
2286,2907,2.791863831387772
2084,2997,4.044190704222359
4754,1983,3.4539854256229976
4901,1298,3.969536550829708
1170,2006,3.8022687270538764
1059,2359,2.9328093936455106
5026,1091,2.516671516247197
5950,1250,3.9587482497798168
438,303,3.0646126484655887
3075,2731,3.865262919532712
4541,3624,3.7184297380023335
2424,2407,3.094231251947165
5223,2598,2.7592422194490562
1150,1120,2.7376330041153247
310,1411,3.906828487487676
3109,1300,4.350573230706155
3724,2078,4.2554299526107116
3834,2353,4.455165031027435
366,3639,3.7806440501104803
1238,913,4.527328560007909
4736,648,3.2104801882106244
2909,300,3.962641170607776
3834,2997,4.863424142679296
2561,356,3.4108160054891057
2583,596,4.160264386895637
3328,2668,2.764455489214491
5075,2985,3.8346290725661394
1389,904,5.0
3163,2071,4.70911571613206
3378,2092,2.7617231306673107
4837,1167,2.8855883867050527
4961,1299,3.6538313914898026
3770,3361,4.116258889921445
1266,2033,3.270044857996818
1335,3421,3.036955576949976
4207,2417,3.421466974005241
2721,1680,3.686595258847019
4129,1196,3.8144230236597005
3885,1162,4.317112421268073
5801,1876,3.338881101352901
111,1639,3.786152410989824
664,1704,4.387521434294182
4381,3298,3.2876502625528907
5268,2378,3.2334087998898604
3650,88,3.068409268548442
1980,2883,3.805915288583693
4085,647,3.9608641180467865
4520,2617,3.3985743268294963
953,3793,4.577162555737763
1271,1078,4.839567785776137
3536,1573,3.718569930896205
5986,199,4.361210844513211
3705,2082,2.6726684821237714
308,353,3.0358762922344846
3868,2236,3.3697572553727624
4981,1293,4.624170088290648
5163,1747,3.977062635114113
1124,70,3.6490303695380004
621,3751,3.8642948297685797
4911,1183,4.211952530976411
5795,923,5.0
195,2076,4.364651616609146
3645,2105,3.224205917174847
284,1587,4.301539598418861
1355,1307,4.511594291273632
524,45,4.33048665828998
1155,2762,4.041653292252383
3589,3039,3.2216355517412336
3465,466,3.34844257862519
692,1608,3.635163634433971
646,1090,3.5630088692309463
954,1358,4.233502928063483
4388,1262,4.481051950729978
5493,1897,3.7142400706310075
5907,904,4.174446252333062
3475,1288,3.2998305105945422
637,3388,2.868082789143263
4062,2297,3.182117769365882
1698,509,3.9024081943828945
4814,2628,3.6454781325138974
1112,160,1.7479187984673454
4689,2723,3.2488732880537827
2496,1777,2.8883115043097676
3394,733,3.2574666288162164
1754,3897,3.613425658897175
1168,3254,3.051501873389577
4227,518,1.0
5989,1895,4.108283525991939
4451,1442,2.335063360291132
476,2287,4.324299971405884
4265,2133,4.0118657286150174
92,2687,4.019953663554548
3101,50,5.0
629,3672,2.8713426835253615
169,1960,3.150949528565479
2188,81,2.54309933272263
348,969,3.8213045496909044
4837,3774,1.7995010059731293
3346,1230,3.7020147188187624
3596,1059,4.294225125739586
5614,1627,3.6328438680163027
4585,2161,4.057620051994622
1088,1363,2.7990953465058386
5677,3557,2.759637582715807
3414,2408,3.192538551319437
4511,1210,4.656533544687663
2901,3543,4.485242906566468
2108,466,3.0441595421199272
1206,2408,2.1046010141865157
1982,1673,3.740133308304751
331,3128,3.9623960739572595
5765,2599,3.8357410211636784
4430,85,2.7299049835360316
1635,780,3.25741850219427
1692,265,4.014946382901877
818,748,3.4174553416218023
5187,253,3.423715023932439
4482,2139,4.187199194738289
3597,3868,3.754450423331753
1496,2868,1.7345351271685416
5326,3358,2.5594451415770623
702,2268,3.6402609337619625
2730,246,3.9378474027048145
752,2115,3.0622612327025567
4865,1188,4.151528427563436
5015,2605,3.580426211771637
3507,2072,2.5427701184004166
4083,784,2.136704482854942
1010,1321,2.8839343419373766
5580,260,4.57141487794906
4353,1379,2.859160069359077
33,3671,3.689258692104097
2153,2000,3.6464745976188198
2895,3362,4.364371126599954
4204,1307,4.653599535841354
4837,2121,3.2681618311449
955,836,2.7868865622931978
59,3414,2.9349856797230274
4956,2571,4.348045224690826
1224,1370,3.327165667274091
1833,3354,1.0639311892555412
830,750,4.575786718593127
1593,1986,1.5819352856923499
970,3552,3.810336432942837
3808,416,2.082220022807879
3344,858,4.728886899220516
647,2273,3.0888140821211953
3183,3671,3.57749878506095
3401,2151,2.654196569660612
4137,3685,3.7092373910123086
249,1136,4.1104421579072685
2293,903,4.838037214475958
1105,1729,3.7967640919708394
80,3147,4.432055307702243
5537,1251,4.463455691266073
1221,2470,4.656387256246357
1701,345,4.023209052954876
3405,1267,4.779252777844592
4352,3450,3.728819527412769
2167,2657,2.3353031376344777
3746,1387,4.00764534236702
2219,1225,4.2929700075924755
255,2985,3.8322362947510227
3462,805,3.6699208516630213
181,1608,3.0565553646866483
2609,3657,4.0320744397121775
3900,3160,3.521545231632003
5169,3608,3.188008604986974
3093,3083,4.240886954966247
5450,300,3.63788577298242
3810,3753,4.355801001577032
5131,1687,2.8918722901637572
3386,3147,4.62154729988918
4021,1862,2.6267248332588817
2084,1343,3.6603511648496796
1635,1203,4.943610119270389
4959,3697,3.10312043149593
780,1882,2.9491715160358845
1467,3361,4.261517308754623
3675,514,3.422964463278545
435,2628,3.935352991938328
3110,10,2.60686222727438
5454,898,4.414538111858466
5310,3578,3.6200406509012875
3808,230,2.839227904964957
921,1270,3.8640824113882677
1112,2687,4.1365747075711505
4579,3751,4.25476538052312
1270,3623,2.3935385936164977
3816,2683,3.622806674721631
5749,1041,4.597618606275364
1505,1446,3.929343382823738
824,933,3.9012452467181666
1859,1214,3.633940129135814
1765,527,4.933784858805841
1451,2313,4.5666526974187445
284,2476,3.0267719315068238
509,1242,3.7452172381772897
5225,3698,3.3038069117577002
5562,350,3.3145423569528436
3224,50,4.296339174709185
3942,904,3.6317463012953954
5600,597,5.0
1395,2033,3.142658561638946
3574,1090,4.443685504217403
1099,3020,3.3447542317704215
3121,2598,3.013211328827992
817,1407,4.410711086835507
4416,147,3.48184916639106
3227,2318,4.055362271039983
4823,2054,2.1297020204479753
931,3545,3.4057586882305744
1600,1409,3.304259166214403
4116,3752,3.354106882061581
1303,1479,1.9130475384732906
4755,1959,4.318241589306585
3006,1882,2.836246599573531
4407,2694,3.5866093622813575
2941,1321,2.9862893958990737
1812,1699,4.047563500302306
1140,2823,3.4041198230573624
3196,76,2.4946002380654955
2297,914,4.186216988316252
1389,2051,2.275225238832594
5605,2616,1.727735829342656
5365,835,3.410979278842153
1857,3396,4.206435009501191
3650,2395,3.448712615695542
4406,2094,3.587210011783989
3708,2746,3.284106715430279
1647,3761,3.3222573634318064
1466,2539,3.5991123410083947
2012,786,2.6963891719661213
4242,1616,3.8446862936462116
5722,1963,4.326160006181099
637,1219,4.577833210841409
3593,1919,2.8176012579426173
5124,1960,4.072322555953141
3466,1259,4.21864621009573
3808,3016,3.090850762356605
5614,349,3.6661265211358804
2888,3020,3.7341924067771997
2712,3418,3.8898970971058535
1912,165,2.13515559329983
5707,515,4.705627945716499
2159,2932,4.564229249919145
123,902,3.8103817797181847
4732,60,2.979647306240625
5978,1028,4.173889942197606
2016,3923,2.951402566185908
3999,737,1.7763279696574075
431,1748,4.004290955448203
2102,1431,1.0
390,1976,2.6848704460216744
5386,1608,3.8891931289164594
4447,1294,4.056317242599528
4014,419,3.179677999189823
3950,2889,3.482435368394299
131,1307,3.6350623383998233
3586,953,4.369712134704576
1639,1218,4.315384059990611
5903,34,4.656900677446581
2944,2580,4.483269655138956
3292,2718,3.7253508854564767
1957,1188,3.9032259017315485
3158,2396,4.431265646401404
1051,839,2.1627039783985
1874,34,3.039421931748028
2895,1729,4.116753605326068
476,1248,4.372887674303601
308,1281,3.8749278794564774
4312,288,3.9458765688797883
1865,1176,4.156324138146766
1043,296,3.2083636229856163
1883,235,3.603630881750811
4287,1754,3.872675383520743
106,1188,3.782274425154936
3451,1641,3.879464587626297
3320,1784,4.286960290748852
4114,1944,3.195394110508334
1489,1673,3.049898799268451
1274,3808,4.1942840801637855
5070,910,4.054981432963891
5536,2161,3.1376997089134893
4140,2471,2.369969252995723
575,2916,3.4205558210921447
5826,2321,3.5801895737001543
1069,62,1.9165296969362937
5472,28,3.438202574260202
1680,3695,2.2164435279062955
4573,3683,4.036559178342715
970,1357,3.47280443040221
2455,3704,2.3539169632791768
2837,2872,3.5443444617681825
1670,345,4.77177982510383
5102,1587,4.119768850201105
4079,3250,3.8697897725747614
3312,20,2.5028307414253597
2288,3421,2.87181627748779
5655,3554,3.645094067760801
1868,1230,3.3690233398384604
3143,3243,2.2025834893363427
2681,2918,4.42287711413746
3096,364,4.548561091368619
3652,1036,3.8219355298816304
4041,1101,3.527400762915332
3625,10,3.6455571963779754
169,356,4.331986164695972
881,1372,3.084541400114532
5172,621,3.5796371747240503
146,955,4.13591672343625
5906,1203,4.403798776008829
3841,356,3.442527309669791
1546,2396,3.862277977194615
2062,367,3.5959603295196993
328,1480,3.187809903571515
5996,2,3.9058078415524795
4647,2973,4.217300804515738
2621,1240,4.19127163044709
601,3786,3.448898603152593
5676,1641,3.311984304987738
2680,3629,3.6389343006696713
1420,733,3.406008820078421
963,3702,3.5134792876623737
162,1597,4.3587458583582155
1541,1219,4.596389099025222
5917,247,3.6341065373158923
722,1183,3.452368054507101
1513,2645,3.3823346684997584
4896,3555,3.0438196723889086
38,2432,3.226108015399818
3669,3253,4.16682276261319
2109,2089,2.8778120199871675
464,1238,4.126939268274575
5394,413,2.600805743771075
1643,1329,3.6677928643514943
3808,2456,2.1533132473992014
5972,969,3.930763223247256
1571,95,3.036328506100678
1181,2739,2.7144649489015604
4728,62,3.7737448862760736
5974,2289,4.261215371676185
2038,938,3.451986116413931
5963,373,4.111596082780338
2986,2360,4.281255806416867
4404,1213,4.85577015018083
4490,1378,2.876337647965231
5226,3653,3.7988430203095858
1421,117,3.519130848684899
2726,1090,4.532829985047808
2167,2173,2.603683476240289
1124,2788,4.438456153983255
1851,1376,3.124333941083078
2907,107,2.8449527198489393
2868,3354,3.2629953114704673
536,3578,4.898215625940047
1616,165,2.7815781865762754
1449,227,1.831000214759892
5831,2162,2.6037440607530518
720,1921,2.2925755495253965
5450,3545,4.46708073022799
6007,1735,2.750656026453314
1288,3019,4.020537753845241
223,2028,5.0
3643,1219,4.233071769151031
3158,3510,3.3860177009311987
3994,3308,3.2600973536890554
1448,2755,3.4092039432475363
2127,2088,2.996668685345525
5491,1393,4.210287184307557
4611,2858,4.2153264550048055
1685,1284,4.2501950027562305
1952,1101,3.3036902528121312
5779,1225,4.0337095443508835
3567,1961,4.096323336539148
4491,316,4.715811223180939
949,2701,2.5772366207135877
6018,2916,3.0518002154778636
3746,1339,3.2753563056796584
1343,3526,4.446032093882124
1228,265,4.137458839912266
5296,3735,4.1905130020283545
5673,317,2.911874674985291
4328,208,1.977332095654371
1507,1327,2.927931908440256
4007,1240,4.011732610921001
4430,347,2.234016076048608
3687,1831,1.7921572021521366
1587,1321,3.8044646992922564
2793,3744,3.7156686304748408
4772,1250,4.661042169081583
550,353,3.892129952531218
1673,172,4.414073254172351
1291,1095,3.6929245073113326
3793,1918,2.522368032763152
2506,1961,3.9729071268699756
5817,1911,3.5467462455064402
1170,2949,4.152819287460415
5831,1294,4.489743975203981
2380,1513,2.679946169502548
454,3752,2.182192213375835
5172,2247,3.5458750490429756
2840,3948,3.3732883186663534
4363,449,4.35042897559436
5788,539,2.581389370118316
2628,1196,3.2105106667349834
5765,3608,3.0421992594763023
3736,3147,4.723354765323679
4408,3501,3.8882624804067083
3626,2746,3.0368737659796974
1266,838,3.7655719626384982
4470,1569,4.3970988651262655
3219,1513,3.1397051046146367
4088,370,2.612069189270372
5329,2883,4.315749957351601
4374,3702,4.448274733025107
4250,3255,4.581501234510301
4506,3104,4.150676392655216
4607,1203,4.579046472120434
1497,2160,4.250280735634503
2077,1376,3.5560328192788324
2109,2279,2.87304297202544
1641,2516,1.5014520005767193
5337,2987,3.7544385495921175
181,432,2.057609859247972
6004,2987,3.020376350575746
4212,3035,4.16633791636117
520,1947,5.0
1244,3071,3.8830913256474493
295,733,3.7581811365443825
3900,2371,3.6381535922816663
4021,3035,4.872282381165331
4120,2795,3.8191145396306485
4238,1408,3.9172568491146915
3242,2692,3.7084476589472852
5359,329,3.3154364922980517
5074,2762,4.764829151161867
2223,3753,2.5816540930638507
1068,2359,4.396654611159911
1284,1610,4.001214741191683
173,1227,3.9027294537607795
1312,1779,2.012801589814025
601,1625,3.9177650529133317
1799,1249,3.6491942566086535
687,3476,3.8049873711842532
3929,2005,3.197349637229653
4682,3181,4.09764343058286
2146,3527,2.9254868409314936
2203,1663,4.242426927645682
4156,3095,4.159125569840204
4948,943,3.1307241502059417
1579,1191,3.0807742051819744
2261,2396,3.9222029315958578
400,1704,4.048837817050057
678,3914,3.7968972291698266
6011,260,4.790299806058449
2038,2746,3.9781708839911287
4551,3246,3.834520163958087
3654,3175,3.6495609288232247
5246,2976,3.446188204126913
3410,47,3.7692802087595387
5874,3081,3.385601445453666
2072,908,4.801800482649515
1812,724,3.0558513331018
5795,317,2.290957046231897
143,1722,3.376444755715743
3005,3384,4.0056991572110405
4543,412,3.381751313156066
5127,1214,3.985463205016296
3961,1882,1.6744001186340274
1356,2861,2.0112389315879806
877,3210,3.989197891387601
3687,3791,2.7688062289119166
3280,1966,3.7764496347388157
4837,2004,3.025355147317207
3393,1356,3.515835304473332
3520,1466,4.013835837290502
1465,3421,4.380228108592887
5792,2159,3.154884699984538
639,1010,3.427599865420421
6025,1972,1.9019418757032804
4728,501,3.308998771290161
189,3452,3.347203790903213
5107,1897,3.4961702397334067
2414,1100,3.9935999403177496
4771,2568,2.149219472969794
3852,2395,4.493792804475377
754,2336,3.660268441813872
5382,2915,3.865495273968462
3431,1608,3.79949197771988
293,543,2.7065108797777415
4238,198,3.5265746915284053
409,3552,4.605989256209045
5517,2997,3.9744917507374726
5180,3676,3.2974261001366023
1655,356,4.399765425483261
1426,317,2.815962354537198
1737,361,3.865017133623811
5990,1228,4.101886971182531
3224,596,4.096387180431085
5664,1345,4.1238206720972626
3940,1031,3.7851367409288357
4676,2763,2.826047254680091
5747,1862,1.088100574913591
413,1225,4.626332164761559
151,172,2.67399931430178
1837,1216,3.5946070397289014
687,2571,4.249598590916945
3491,1552,3.6077268507911757
182,3114,4.21186559991241
2623,1816,3.2882880039159468
3974,999,3.7319492019450986
1767,3481,3.7552215373073023
4599,2396,4.5193257206043365
5355,480,3.6047232291016886
1741,2012,3.6282422058603654
712,2694,3.4435312291367657
3210,1095,5.0
6040,3524,2.9999235579867958
5568,70,4.46324437664841
301,3159,4.157780652405646
1854,2278,2.7064969253752906
3441,3844,3.7657536190884464
5406,1694,2.854912531988669
4591,2808,2.2713807640200296
3315,1268,4.0997205129546375
549,3141,3.30326022057468
107,1147,4.098341379569387
4379,1876,2.4135036196991866
2630,2712,3.20040721365095
1750,3929,3.3303030499223016
5198,1285,4.04210060017618
2663,3308,3.313331721204013
1219,110,4.608896923899003
5982,720,4.206713011211412
731,2937,4.364224038247926
243,2716,3.829592756086223
1897,3911,3.7518509289392896
699,1078,3.2101686432163574
2294,3654,4.124976736430059
2537,1964,2.9519915233571488
4795,1333,3.8542095732254023
408,2010,4.738401615865913
5594,2357,4.3029684948983
351,1391,2.629483601214208
6000,2294,3.085920996808725
874,1258,4.1277958981297145
2259,1096,4.662987862014571
2583,2001,4.392170612459895
4457,1248,4.717751309367716
5021,2054,2.438551843178072
466,3521,4.06915286694679
4220,2770,3.069978411116276
3841,1199,4.1033373058059075
308,2819,3.8051903765962516
1001,3855,3.7900979569993933
4028,1094,4.743103661518117
3135,1719,4.383254688313968
4245,260,4.685411003041909
3055,532,2.8134600687969313
570,3259,3.287444742554553
4800,3704,3.3016957071543147
4337,2190,3.556793227682071
4463,1249,3.935181900331382
3873,1127,4.143707215387223
1726,3440,1.0
2748,2640,1.8009220254832328
1680,2137,3.8594228515421145
3526,2050,1.8466770779866217
3791,780,2.9678169931562004
3796,2243,4.0751601051958914
5483,39,4.5596111356633156
1947,1198,4.512237859202574
2793,2571,4.870159347067132
5604,1092,3.5981032300060685
3320,920,3.7353663561131283
646,1616,3.739771074606086
2201,3519,3.710283606303685
2679,653,2.998050925524131
5763,1959,3.5779317383680915
2665,1247,3.3380235174649178
1181,2019,3.6379074371805205
1154,779,2.7509121680523645
3311,3358,3.6092562800179375
2571,2081,3.989236920448761
1680,1590,2.9061371747392775
3842,2926,4.355002027293584
5561,1411,3.1631346306656902
2630,2502,4.006410241527517
2810,2881,3.509333700134615
2604,2762,4.318161560049457
3479,1210,4.0295777839475155
4497,2606,2.245430244869815
2011,2804,3.668743898293253
3550,3525,3.336049272560844
33,1265,3.612385095036854
2882,480,3.7351517707700648
5730,2485,2.9347708379220747
1780,1214,3.6010027365412762
3029,2371,3.91309281990628
1738,314,3.927142319934812
1094,899,3.9005800963177024
1614,3355,2.986244298810487
6014,1097,3.8169385793816133
5100,2925,5.0
4510,1234,4.015711202604649
1941,2763,3.7009914783060163
5504,2089,4.597905196669395
5777,2657,3.659978571370638
696,1270,3.959890196303815
392,2728,4.240965795872016
557,260,4.442924006032024
1333,3107,2.8379310766517887
2728,2822,2.771084548850074
64,1416,3.6648603632013343
4344,2165,3.438304365127271
5845,928,4.747202491897182
4124,2918,4.140733606215632
3654,608,4.116422973196907
2231,1955,3.541457272117437
1698,3499,4.076920995570527
2090,3438,3.11761267584446
1299,70,2.9135199936244005
5788,1407,3.4024040325839953
1451,2139,4.181801145090117
5059,3345,3.3818331792761245
2661,3688,2.8161219363122587
4227,2312,3.0724622679000078
1262,778,3.735927243814003
4238,3430,3.709508715159274
5643,1882,2.213554745086275
2265,3430,3.8099416395814667
5686,1953,2.331141878450743
5197,2369,2.9957279324945896
2788,529,4.357906328392117
922,1961,4.35343837584654
3866,2802,3.178170857906288
1694,76,3.0322984627320797
3402,541,4.198520873620474
638,2118,4.1804830578734515
5125,3101,4.28215543012002
2523,1206,4.276258392625807
4579,500,3.455316559866048
4424,1193,4.744875396797211
3425,3481,4.760687922629952
4887,417,3.7391596490961536
4269,1377,2.943457606016483
3311,1370,3.1143396436480906
1051,368,3.8874481737764413
5050,3897,4.315999108222567
1100,514,2.4174415098474547
3054,1084,4.283263266105753
1298,3469,4.641484649302205
3819,367,3.4760813494196023
3775,1197,4.325218775600709
550,3704,3.359734790798707
3995,1438,3.0784921847683187
2092,3614,3.2122679450024747
3292,3811,4.238861870186852
3007,3793,3.291492152058811
5854,1215,4.198384253986962
1985,2010,4.023512156083377
3746,2478,2.862348496781704
1221,3269,3.8227688722310953
4682,2015,3.2634625876898844
1796,556,4.092221226017422
4342,165,4.496622098990905
1546,450,3.504261437519546
1146,2868,2.0445712805632072
877,1376,3.880023309728378
4607,1292,4.12429156272951
474,151,3.784828981858994
1241,32,4.290637263310336
1680,110,3.1071062897202086
3478,3035,3.427658982402417
1203,44,2.730224402596331
2629,2915,4.2502805131162935
4940,3638,2.565355621165236
442,1732,4.1736516264885335
1687,2416,3.125651616849476
1675,2530,2.6866292058395693
1311,2616,3.6276533890214946
5729,2043,4.198736458380065
3590,1620,3.704760037101755
177,590,4.2548659812625536
5095,1276,4.6145511988600045
2205,2641,2.429474332837308
48,647,3.154579863016339
5337,2081,4.599814186207968
4374,2710,4.1091621240610126
5537,1254,4.363827451490307
3055,2167,3.1602236473240817
4728,1188,3.1361703138080292
5845,2699,3.9474734726314034
2419,1035,3.4010386351636854
5597,2647,2.390944705206886
3246,1721,4.080073124651525
5418,581,3.880451562131942
1912,778,2.8758467754806656
5840,832,3.7072897168788104
1422,2098,2.5819422542462878
3834,1702,3.990889938255428
195,2026,3.166111438356558
1889,2949,3.7793796135284046
2304,1101,3.9880897500071955
3841,235,4.266630493219907
4024,3623,2.072972190535155
411,3720,3.1808333049560003
3154,2581,3.5181678414914326
5128,457,4.325276142822223
4090,914,4.209399746457919
3315,3002,4.473167261476445
3942,368,2.2996399630830977
2030,1073,4.543249815742299
1968,194,2.827025357947469
4972,1350,4.298786137017224
4404,2995,1.5952609079999238
5627,3681,3.316539970318951
3664,3421,2.557478400636457
3768,2108,3.6456218643540605
3026,1485,2.5854850848436484
3199,832,3.466903440274679
6000,236,3.038347446113977
3716,2094,2.756191162922068
3886,2532,2.8531447476503513
4577,2369,2.639488117887275
852,2836,3.7472941907876187
137,2959,3.862183123168635
4932,271,2.9905581381745954
4096,3361,3.5091769453456787
5722,3755,2.026077376192788
4579,2177,3.251969780798043
3735,3617,3.033424601979442
2349,3740,2.4917644983115355
3328,762,2.33865725877756
5996,349,4.078133413311167
3283,3543,4.686555160194501
4929,1835,3.2524913544052323
3414,1687,3.9244909542282156
5371,1082,4.074852872823634
3931,954,3.990598757549911
1244,246,4.694763729897485
4623,2762,4.5630233772805155
2081,3566,3.476229970230947
2230,802,3.453411692575051
